id,numeroRNT,vencimientoRNT,registroSuperTur,categoria,direccion,horaApertura,horaCierre,tiempoMinimo,gananciaAnioActual,gananciaAnioCorrido
-kdilgarnobq,9200246117,2019-10-06,649-76-0290,HOTEL,3 Sugar Place,17:26,17:02,17,54839,85085
-aadvani1b,2438541873,2022-05-15,897-42-1188,HOTEL,509 Caliangt Park,14:36,15:58,29,47059,35040
-ncholton12,8225479319,2023-11-05,140-62-7078,HOTEL,17528 Burning Wood Park,7:27,16:44,25,40216,72183
-cfruchter73,6017355341,2020-12-01,634-39-3478,VIVIENDA_U,835 Annamark Point,6:22,3:35,25,46240,95753
-rvalleryb1,6456509114,2023-12-27,745-56-9337,VECINOS,416 Riverside Point,23:20,9:44,30,94298,14123
-dsweeneyhb,7921911463,2022-07-29,441-87-8490,HOTEL,2 Becker Road,2:06,14:56,15,56581,63083
-amccumesky7x,5640054298,2019-11-21,643-29-5347,APARTAMENTO,54 Comanche Crossing,9:32,19:20,26,78969,20662
-ltomlinsonkc,7211275561,2024-02-02,472-72-6075,APARTAMENTO,57 Vera Crossing,12:16,21:19,22,78240,13463
-tgerrit40,1356234879,2019-09-26,630-88-4784,VECINOS,17912 Granby Street,17:49,1:30,8,75839,63957
-mgudd26,3947158912,2022-10-31,590-97-9585,VIVIENDA_U,302 Lakewood Gardens Trail,22:33,19:58,1,62288,84494
-kstonefewingsr7,6569501828,2022-11-23,352-66-2003,APARTAMENTO,3 Pierstorff Alley,7:32,15:17,7,50265,15290
-cbroadfootqp,9354597173,2023-07-25,499-33-2449,VECINOS,4724 Kedzie Park,17:14,4:20,6,23258,54101
-rellcockk8,1787171345,2021-05-27,550-94-1635,VIVIENDA_U,082 Hollow Ridge Drive,15:50,15:15,8,64016,87779
-gopdenorth64,3769337514,2022-07-01,352-66-3959,APARTAMENTO,8096 Debs Street,1:42,15:59,25,97672,97445
-jbredeena,2546442120,2020-09-26,814-79-2586,HOTEL,7581 School Avenue,9:23,13:45,29,18329,523
-mgissop8x,6060065910,2019-12-02,876-48-6169,HOTEL,1 Everett Way,7:52,7:26,20,73004,71359
-gslingera1,5372471514,2022-05-06,127-66-1484,APARTAMENTO,7 Butternut Street,7:10,22:18,1,63328,4089
-kcheer1e,8875858179,2024-11-12,169-85-3807,P_NATURAL,772 Mifflin Street,4:05,17:24,8,30435,95965
-wbleier5i,9481512150,2024-07-18,750-41-8235,HOTEL,59 American Place,22:31,9:22,21,86909,85163
-sgoodlife89,4406891609,2024-06-06,831-28-1252,VIVIENDA_U,138 Hoard Street,14:53,3:19,18,39798,76909
-mgudd26,4849901506,2024-07-15,471-21-0558,P_NATURAL,77 Melvin Way,15:32,0:14,14,80209,92758
-bfranzottopv,6817529638,2020-11-01,520-73-7260,VECINOS,8265 Wayridge Alley,3:02,22:47,21,68764,21801
-lbriston59,0845783653,2019-10-11,597-95-6544,VIVIENDA_U,07 Sherman Terrace,21:35,16:26,10,96286,52550
-ggotthardsf6v,8722461892,2025-05-15,653-85-2567,VIVIENDA_U,5754 Mccormick Plaza,13:05,9:59,24,74466,219
-crobbelhl,6845685754,2024-11-26,208-50-2027,HOTEL,6 International Drive,0:52,21:02,30,62900,57362
-jedridgemm,9733888842,2024-02-15,581-76-5778,VECINOS,4 Village Green Avenue,7:59,16:28,5,35244,74445
-ijimmeshg,7420590745,2019-08-17,615-86-9872,HOSTAL,4 Jenna Junction,16:43,16:23,15,3826,65844
-amccumesky7x,0062238485,2024-09-10,857-07-9917,APARTAMENTO,5 Loeprich Point,3:23,5:26,26,95785,80840
-akinnon3o,6683710910,2025-01-01,453-17-0600,HOTEL,684 Kipling Street,15:41,0:57,10,28501,63662
-etyzacke1,5763954181,2020-02-10,276-90-9456,VECINOS,26575 Hallows Trail,16:35,21:12,15,25986,94650
-cevers77,1059508508,2021-12-13,378-33-5274,P_NATURAL,3148 International Way,14:18,1:48,11,1130,64829
-rrenderf9,5233224593,2025-05-06,142-35-1250,HOSTAL,6 Gina Road,14:43,6:12,29,32033,41236
-rambrodidz,1681702371,2021-01-01,553-86-0715,VIVIENDA_U,3505 Westerfield Parkway,11:42,20:59,1,30375,97682
-astanion60,9704531133,2023-04-20,851-95-9980,HOTEL,00628 Mcguire Park,17:40,6:28,4,63147,79701
-fyakebowitchjn,2310603198,2024-06-07,697-10-1811,HOSTAL,36 Randy Way,20:21,4:36,17,77378,58134
-rharbertsonja,1330159721,2023-08-24,207-76-4308,HOSTAL,90701 Nancy Point,7:37,22:25,13,19217,23619
-ecoulthardg,7430820301,2022-02-05,468-94-6779,VIVIENDA_U,177 Onsgard Hill,20:50,23:02,25,44311,61359
-ckermannesl4,0401133389,2022-11-25,379-63-2082,VECINOS,04882 Pepper Wood Junction,19:58,10:35,22,44839,81701
-apawelskinz,7848346080,2022-03-22,455-44-6146,VECINOS,1 Florence Pass,3:35,6:52,3,16595,8836
-cbollumbe,7506793253,2020-02-12,703-36-9235,VECINOS,0 Schiller Place,10:30,11:33,4,56279,45960
-bbrokenbrow2v,6192951098,2024-06-08,846-97-6400,HOSTAL,0 Brickson Park Terrace,10:24,20:31,6,67882,87291
-gmoreinisgk,1838457143,2019-08-25,508-31-0330,VECINOS,23642 7th Trail,6:41,12:05,24,70797,82495
-efrankowskiqy,3770999088,2019-10-05,647-77-6785,VECINOS,63 Buell Way,13:02,20:29,11,34232,53226
-nfilleryon,3480819028,2023-05-21,855-81-6234,VIVIENDA_U,0 Bartelt Road,8:46,18:19,28,94541,75416
-ogorgl5n,9999999263,2020-09-03,581-90-0365,HOTEL,59611 Amoth Avenue,14:00,19:20,10,17006,44329
-mbrokenshaw5c,3665032245,2023-10-03,600-42-8519,P_NATURAL,382 Sugar Place,17:26,5:14,1,1079,82526
-rfruish1h,4411683601,2019-09-17,644-90-9585,VECINOS,5 Main Parkway,8:56,6:39,4,93478,11277
-tridennv,9620389964,2019-08-09,367-49-4093,HOSTAL,611 Farwell Road,20:15,17:59,26,39605,13647
-rhushfv,0914414534,2023-01-29,206-26-6529,APARTAMENTO,98 Warner Road,10:05,22:39,9,90867,47449
-wcribbottqj,2288985739,2019-12-23,663-39-3901,HOTEL,4 Fordem Avenue,4:50,0:11,8,32073,48921
-bmusicka22,5583880716,2024-01-14,819-81-3056,VECINOS,61 Maple Junction,9:25,2:56,13,92434,8950
-ijerischcl,4537545011,2023-06-12,265-78-7530,P_NATURAL,54242 Express Plaza,4:15,11:12,28,58580,12405
-lvasyaninpm,0430036728,2022-12-25,896-42-1816,HOTEL,92017 Westport Parkway,22:26,20:07,17,1251,4638
-ntolemacherr,6442148491,2023-03-19,824-79-7195,VIVIENDA_U,172 Nancy Place,3:32,1:53,30,4568,65751
-lsillwood18,8323503389,2024-12-27,273-77-1976,HOSTAL,3 Dayton Trail,21:12,19:40,1,37946,41719
-nashenhurstpi,4036382624,2020-02-29,792-21-9947,VECINOS,64972 Derek Drive,11:07,16:09,21,44118,35328
-sreeders28,9459866786,2020-10-13,474-03-7432,HOSTAL,94348 Wayridge Lane,22:17,3:39,20,29590,24954
-jmortelle2,4864529329,2023-05-07,827-05-1869,HOTEL,528 Glendale Court,0:18,23:49,11,48683,97418
-gspeckf8,4950000624,2023-04-28,853-38-5900,P_NATURAL,71893 Kropf Way,19:38,20:07,29,84301,20295
-mmarquotkr,3927172669,2024-09-27,195-32-3916,VECINOS,8 Oriole Park,4:53,17:56,2,94079,59445
-tmacquaker8m,9849151897,2021-02-08,846-55-0409,HOTEL,63 Bayside Way,1:30,5:50,22,58409,13037
-nhesey1t,5780730830,2023-09-07,303-70-3591,VECINOS,9 Fisk Trail,10:41,4:41,5,90569,6822
-htravescg,8595423601,2019-10-07,845-70-8267,P_NATURAL,78 4th Terrace,2:10,20:50,16,20466,85871
-roakinfoldi1,3155365854,2020-07-28,382-70-7482,VIVIENDA_U,7851 Stuart Park,20:19,10:42,8,11818,56040
-plabuschagnedo,1374960306,2021-03-22,624-37-1914,VIVIENDA_U,670 Summer Ridge Junction,11:40,15:36,20,37056,18525
-rjocelynma,3994392209,2021-10-02,717-36-1690,HOSTAL,03 Cherokee Park,8:07,22:22,18,74405,46837
-lmaskellqh,1057927910,2022-07-14,732-22-9252,VIVIENDA_U,4 Merrick Trail,17:25,9:01,14,50964,71635
-mgiovannoni11,5232142194,2022-05-12,671-20-7390,HOSTAL,580 Gulseth Parkway,8:45,2:49,1,76607,61033
-bbodemeaidl7,0913541575,2024-05-16,213-34-7718,VECINOS,0618 Stoughton Pass,4:08,10:59,6,18934,35876
-vyurmanovevcm,3119439770,2019-12-26,669-17-3523,VIVIENDA_U,90753 Transport Terrace,5:28,8:20,5,85498,17678
-syeandel9u,8354177351,2020-01-26,387-68-2170,P_NATURAL,8 Stephen Place,0:46,13:07,7,69053,30785
-lrihosekdk,7123668901,2021-07-27,390-79-8366,P_NATURAL,6 Kenwood Street,5:39,10:58,27,71520,68078
-cirnisay,4003524675,2021-01-01,156-40-7835,VECINOS,54845 Graceland Terrace,4:53,7:24,19,42968,55192
-lfrushard3r,6786806570,2021-05-31,181-79-4485,P_NATURAL,58 Maple Wood Alley,5:48,13:22,10,94677,19943
-rwaplintonb0,5471869788,2020-08-11,189-11-3173,HOSTAL,1915 Moland Way,2:08,13:50,18,93458,3159
-dalbinson1z,0506434141,2020-10-06,142-05-7116,P_NATURAL,53906 Clarendon Crossing,23:29,10:56,27,3952,91637
-alugsdincv,4642757880,2025-01-23,638-74-3762,HOTEL,43696 Stone Corner Lane,1:52,3:30,26,14683,28572
-sdearei7,5300105074,2022-01-26,263-64-7225,HOSTAL,72 Bluejay Alley,4:59,4:44,1,21087,40324
-ghoys4h,0109880749,2020-02-04,232-05-7687,HOSTAL,424 Arkansas Parkway,7:24,4:59,19,96366,27895
-giamittiik2,4208626747,2024-12-06,679-43-3458,VECINOS,0687 Everett Point,10:08,10:48,25,42242,15761
-emoverleydv,0824368266,2022-05-14,456-71-9158,P_NATURAL,136 Redwing Pass,15:32,14:43,2,934,49580
-dwhelptongr,6943242687,2024-07-30,150-98-0679,P_NATURAL,68044 North Pass,23:27,10:29,19,35268,12879
-badenetgv,9729730709,2021-11-27,546-18-9757,HOSTAL,6361 Hayes Center,10:35,18:30,21,57845,93223
-dkobushc,2132386625,2020-05-22,223-43-4170,HOSTAL,34 Parkside Trail,6:52,22:57,12,88896,19932
-dpavelin1x,5960117711,2020-09-07,505-12-3502,HOTEL,413 Jackson Crossing,10:17,3:45,4,40941,70065
-thart5v,1312137479,2019-08-19,499-57-3015,HOSTAL,88 Springview Court,0:49,12:17,4,13524,33455
-bjanosevicmn,7927570900,2025-01-31,543-33-6405,HOTEL,90 Waywood Circle,17:09,17:15,9,18212,79710
-ldeeksl8,0652418066,2024-11-11,367-21-6917,VIVIENDA_U,5 Sage Court,17:17,6:13,22,97226,92411
-ctuffreyfu,4846742288,2023-04-22,199-61-2732,VIVIENDA_U,51 Fisk Lane,12:47,10:46,30,31532,49405
-nnovkovicl1,7879565086,2022-01-08,315-96-5109,VIVIENDA_U,544 Petterle Parkway,22:08,12:49,21,90384,33774
-jduffil1g,9158076778,2021-12-12,848-17-2217,VIVIENDA_U,68145 Farwell Point,21:35,21:53,27,58356,12748
-cbroadfootqp,7027285843,2021-12-27,720-24-1861,VIVIENDA_U,02 Declaration Point,15:46,6:12,5,1525,87697
-mvettorei8,6267756343,2024-10-24,884-03-3415,HOSTAL,0779 Cottonwood Circle,22:30,3:13,29,87004,18123
-aflute9o,2548856445,2023-07-02,387-12-9823,HOTEL,1800 Prentice Hill,23:13,10:42,29,77755,83669
-jkimblingw,0058813314,2020-01-12,371-87-2941,HOSTAL,40794 Waubesa Trail,18:35,12:35,2,88677,41527
-clawler5s,1360204652,2024-08-01,590-96-1577,P_NATURAL,1 Kingsford Trail,1:50,9:16,9,11096,80308
-jcawson3t,8829179809,2024-07-15,727-98-6185,HOTEL,18502 Summerview Junction,20:09,17:50,16,92483,73783
-eantonyj3,6356450037,2021-02-04,601-63-0022,P_NATURAL,06978 Armistice Street,10:06,11:00,18,13587,85080
-warmatidger6,3127529368,2025-03-04,279-28-8003,VIVIENDA_U,87945 Aberg Trail,1:39,20:52,16,52444,57159
-drupprecht2w,4729790146,2021-11-09,557-42-5996,VECINOS,41 Boyd Street,2:34,23:07,13,45263,65290
-ahucmv,7641651569,2023-12-03,180-23-3753,HOTEL,748 Lotheville Trail,9:00,3:18,6,91531,10665
-hcastigliod1,0717917541,2022-05-30,115-76-2452,HOSTAL,76917 Green Ridge Parkway,5:25,3:12,12,41777,31030
-amangenotda,1017585776,2023-12-20,183-61-2121,HOTEL,8 Del Mar Hill,1:33,8:03,16,27285,5776
-bsandlandkq,4957784574,2024-07-09,706-12-5730,APARTAMENTO,0 Warbler Court,16:53,21:07,28,57306,16233
-egrowyol,9892506472,2024-11-25,337-87-9792,VECINOS,7346 Fairfield Road,17:39,0:02,12,42482,75607
-cirnisay,4539879316,2021-01-01,176-79-8724,VECINOS,620 Ryan Parkway,11:49,17:11,2,87054,91905
-gneedhamq2,2343210314,2022-01-28,345-94-2497,VIVIENDA_U,93820 Division Hill,11:31,12:11,24,81856,64721
-bkerfutg7,4720819508,2024-01-14,251-76-1530,VECINOS,742 Veith Parkway,3:55,21:06,20,17239,89910
-bjanosevicmn,0013036041,2022-06-02,727-99-9354,APARTAMENTO,189 Village Green Plaza,5:03,1:49,16,95784,62060
-rbraywoodlu,5360814713,2019-07-01,806-58-9122,VIVIENDA_U,72612 Russell Point,6:17,23:10,13,33004,62292
-agwinnfx,8402277683,2024-08-08,529-22-9944,VIVIENDA_U,11 Garrison Hill,13:57,18:07,9,87901,61683
-lkellettgn,0725447575,2020-02-10,623-72-5411,P_NATURAL,5158 Pond Circle,11:28,1:17,10,8775,23399
-bgromley7,3504004622,2024-11-15,835-41-6783,HOSTAL,244 Hanover Drive,14:20,21:33,15,34900,51477
-rfills38,7250758276,2020-12-03,553-53-1082,APARTAMENTO,711 Vidon Plaza,5:44,6:53,19,51336,17908
-mgrollerg,6461410937,2025-04-09,649-85-8668,VECINOS,6263 Charing Cross Parkway,7:29,6:31,16,31918,68760
-balvinq3,3748559321,2024-09-29,831-25-0545,VIVIENDA_U,558 West Way,3:25,3:46,16,57758,3292
-ogoshawk2f,3289906442,2021-04-23,331-75-3301,HOTEL,416 Sugar Hill,0:16,21:43,27,946,44924
-lolding7t,9756563788,2021-08-23,756-39-4471,HOTEL,74291 Buena Vista Park,14:50,1:17,24,11869,26076
-yverdyx,1149413646,2022-12-05,571-72-5938,HOSTAL,258 Mendota Point,10:46,20:56,1,52222,20474
-slemonbyeq,7372441064,2022-09-03,427-07-0438,P_NATURAL,1795 Cottonwood Alley,5:37,7:10,14,13230,82684
-rropsg9,8833273741,2023-01-17,777-97-9517,P_NATURAL,83 East Way,16:20,19:47,30,91701,25359
-chuckerga,7099270028,2021-06-26,759-24-9796,APARTAMENTO,1 Mallory Park,1:45,15:31,1,42830,24538
-dwrigglesworth74,2368195882,2020-05-04,613-17-5209,VIVIENDA_U,13 Jenna Alley,14:28,17:15,21,32511,32412
-rcoombsi0,4093432287,2022-11-24,789-33-0890,APARTAMENTO,59574 Fair Oaks Hill,22:21,20:26,13,69910,73909
-srameauxir,5566491677,2019-09-06,617-87-5720,APARTAMENTO,83 Ohio Terrace,5:26,10:26,18,95459,76616
-whorsburghkk,2142736963,2019-08-11,609-25-5411,APARTAMENTO,33993 Burrows Terrace,2:34,3:18,3,18420,5196
-nnovkovicl1,9631427129,2020-02-13,402-04-5474,HOSTAL,0752 Arapahoe Trail,5:29,0:29,28,94228,37671
-bprior80,8567448972,2019-09-19,215-26-7052,HOSTAL,87248 Graceland Parkway,10:42,20:17,12,80261,6202
-vyerrill8p,0467628122,2019-11-24,106-89-9913,VECINOS,17 Shasta Hill,2:56,3:43,18,96458,84205
-asemperka,5731005362,2021-06-13,152-54-4057,VIVIENDA_U,3219 Carioca Drive,1:15,10:18,11,70694,76290
-hpolglazelj,5191858166,2024-11-05,338-47-4737,VECINOS,0 Bluestem Trail,2:23,19:28,20,44513,38000
-jspiergg,2626111384,2020-09-30,808-02-2126,VIVIENDA_U,37 Bashford Lane,22:20,7:17,27,2953,68232
-trands3i,9349975009,2021-12-07,459-54-9447,VIVIENDA_U,80 Sherman Hill,18:30,8:24,20,4809,8639
-vrennox7h,4516607050,2023-01-12,897-72-5007,APARTAMENTO,01 Heath Circle,22:42,22:00,18,9123,16574
-ehamnetmu,5089567654,2022-06-26,125-52-1649,APARTAMENTO,60 Doe Crossing Center,2:13,13:33,27,73205,40697
-lfrushard3r,8055651817,2019-07-18,693-31-9610,APARTAMENTO,3 Melody Junction,5:17,3:46,15,99190,81968
-btriponek,3392346381,2019-08-29,144-02-3689,VIVIENDA_U,62266 Vidon Street,19:52,17:07,30,10864,75762
-frojashh,6416001020,2023-09-17,862-72-4904,HOTEL,3424 Cambridge Hill,20:37,5:58,18,93284,40396
-bwordsleyi6,4410471953,2023-11-25,100-99-7689,P_NATURAL,06 Blackbird Pass,11:05,19:18,4,91575,11846
-lyakunkinau,8973225790,2022-02-26,583-22-9536,HOTEL,75780 Utah Trail,9:19,3:23,19,75115,29079
-kmaypoleq0,8853732652,2022-11-27,540-67-4872,APARTAMENTO,73846 Forest Terrace,6:35,9:12,10,49913,75589
-cdollardoz,2352156378,2020-10-21,193-86-8540,P_NATURAL,2 Messerschmidt Lane,0:54,22:26,5,61935,63692
-kstonefewingsr7,3181233056,2022-10-11,539-22-8141,VIVIENDA_U,3829 Clarendon Trail,18:03,10:23,14,55837,38666
-jmessruthermj,9735812398,2024-12-12,850-99-8059,P_NATURAL,43 Lighthouse Bay Point,2:03,20:39,3,50256,39488
-omccawley4u,8334286961,2024-02-28,728-82-0832,APARTAMENTO,6828 6th Center,21:13,11:46,7,14946,97212
-hmccurleyls,2222777852,2019-11-12,879-71-7845,P_NATURAL,265 Quincy Junction,18:45,1:22,29,46114,48345
-jrochfordib,4641439893,2019-08-14,157-57-7996,VIVIENDA_U,4 Artisan Road,11:29,1:42,7,46974,45245
-bcarffap,5564033183,2023-05-12,390-65-9938,HOTEL,81403 Kedzie Parkway,9:26,6:06,22,96465,92562
-bsandlandkq,1568264593,2022-01-01,737-05-7706,VIVIENDA_U,58780 Cody Circle,7:02,21:07,23,96877,61213
-rberrillix,9881408482,2023-01-13,119-05-0577,P_NATURAL,12912 Vera Lane,5:49,20:43,22,23224,14821
-jdaymondmb,8397869883,2019-11-28,641-61-4210,VIVIENDA_U,2847 Loftsgordon Street,19:55,0:23,2,33347,12910
-sgoodreide,7823151715,2021-01-17,479-32-2575,APARTAMENTO,02 8th Plaza,20:29,17:09,29,67574,33400
-asivellkv,5935998084,2023-04-11,207-28-4190,HOTEL,40 Fisk Plaza,16:28,7:24,7,49520,64371
-barendsencp,0371301327,2020-02-01,871-60-5700,HOSTAL,5 Bunker Hill Park,17:21,15:37,27,50439,9649
-adivinec,6362740785,2021-09-22,874-94-5290,VIVIENDA_U,586 Warbler Lane,18:16,16:48,13,62747,72913
-bprior80,3433772738,2021-09-18,150-42-4092,HOTEL,34 Bartillon Point,5:43,6:00,25,50707,79437
-dsempill1j,4759635874,2022-06-12,474-35-6289,HOSTAL,0024 Coleman Circle,5:22,21:54,9,9114,55325
-alyndbu,3681327793,2025-05-16,271-96-7851,HOSTAL,2 Shelley Park,13:52,14:43,15,29002,15206
-rschiesterlpa,3220835171,2023-07-26,503-77-6264,APARTAMENTO,5001 Mosinee Lane,10:50,1:22,15,16220,16954
-ijerischcl,7113798071,2025-04-15,334-52-0635,VIVIENDA_U,452 Sutteridge Drive,8:14,17:07,7,45307,18352
-aseckomdu,0696977028,2020-01-21,734-07-1392,HOSTAL,1 Center Parkway,19:22,22:53,19,80927,46181
-mcraighillai,0990687112,2022-07-09,818-40-6523,VIVIENDA_U,65813 Meadow Vale Terrace,8:31,11:22,5,88546,86309
-vyurmanovevcm,0947674349,2021-06-21,577-14-7342,HOTEL,7990 Service Point,20:51,5:19,13,83021,47671
-tspandleyqu,2141712319,2023-12-04,806-12-7502,P_NATURAL,99979 Melby Trail,22:58,10:00,19,76466,17711
-ldahillg0,0292144482,2021-06-24,332-55-7912,HOSTAL,38689 Wayridge Circle,18:00,5:16,11,41652,22716
-aspraguee6,8638327153,2023-11-14,696-63-1127,HOSTAL,12493 Merchant Road,17:50,9:34,20,16249,46456
-dbygott6p,3899454375,2022-11-05,621-63-7276,HOSTAL,516 Hudson Pass,17:40,17:49,12,57894,48498
-pwhittucki2,0784532141,2020-11-16,638-84-9189,HOTEL,60 Hallows Parkway,11:54,2:40,19,88852,79244
-hnehlsenh7,1145911110,2020-11-04,206-36-7389,VECINOS,74 Mifflin Parkway,14:16,12:16,30,91683,89644
-msiccombeep,7727351024,2024-02-14,280-86-0300,APARTAMENTO,05 Roth Place,6:20,13:13,3,389,63860
-bbrendcf,8181033302,2020-06-12,471-64-3180,VIVIENDA_U,11549 Blaine Junction,21:49,0:26,7,96577,56896
-cziebarte7,5332780109,2021-05-18,238-03-2172,HOSTAL,48 Logan Junction,12:50,3:06,21,69879,44485
-dilyukhov3m,7349094787,2023-07-21,715-42-4760,VIVIENDA_U,99019 Hoffman Drive,7:57,6:39,19,61785,7811
-wbleier5i,3421025916,2022-10-10,891-73-4348,HOTEL,4 Morning Drive,8:12,4:13,2,42523,61239
-ggotthardsf6v,9859676569,2024-03-25,610-13-4926,HOTEL,19430 Reinke Place,6:57,6:44,14,45418,24456
-hshaddockdy,7493107009,2024-03-07,423-06-0013,VIVIENDA_U,15 Redwing Road,16:16,12:11,9,79744,4006
-rphalipo,2635619107,2025-04-11,404-56-6434,VECINOS,54 Wayridge Pass,19:38,11:46,12,54542,84804
-ajirek8s,5599461203,2021-06-03,664-38-6614,HOTEL,28573 Village Alley,3:10,20:07,24,72606,98839
-dcampaignen5,1783939176,2025-03-04,563-82-8637,HOTEL,2 Calypso Avenue,16:41,3:49,22,69717,69332
-ngrishmanovq6,4969272336,2019-07-22,761-86-0143,APARTAMENTO,7593 Bonner Way,6:00,18:32,14,54240,69975
-sklaffld,0212926799,2023-10-15,752-82-8470,HOTEL,59 North Point,20:57,8:30,5,50185,72929
-roconcannonrf,9814430552,2022-11-23,246-74-4201,HOTEL,14407 Emmet Place,16:03,7:47,18,10072,16255
-jmortelle2,0177785799,2022-05-19,376-41-0951,HOSTAL,7 Ridgeview Road,7:07,13:55,8,83623,37065
-rtillyet,9592736502,2021-03-31,748-61-9018,APARTAMENTO,9799 Kenwood Avenue,21:56,21:21,11,34100,1190
-lgavan9r,1350337935,2024-05-26,637-04-6044,VIVIENDA_U,749 Pierstorff Plaza,20:09,3:27,12,92929,93757
-gbellamym8,2562432762,2022-02-01,870-43-3587,VECINOS,70 Stang Lane,9:53,7:19,15,85515,17742
-rbraywoodlu,8486771439,2024-10-25,219-42-2546,APARTAMENTO,35 Becker Pass,21:33,20:59,5,87716,45448
-ulovatt9g,4693867500,2019-12-30,217-50-8835,VIVIENDA_U,816 Badeau Lane,15:53,5:32,26,64406,89850
-dreadett8u,0716860341,2024-10-01,303-61-8873,APARTAMENTO,74422 Randy Plaza,22:51,17:16,1,36058,13723
-fstilliardoq,7398438052,2020-06-12,493-48-8096,HOTEL,1 Green Ridge Lane,19:37,4:38,11,71221,34087
-pmatyashevkl,5364136256,2022-04-17,278-20-6837,VIVIENDA_U,6919 East Point,10:47,15:11,28,27085,47293
-lcanadas87,9468372227,2020-05-24,440-04-6978,HOTEL,5 Truax Pass,19:04,8:22,12,93098,27464
-lrihosekdk,3434804501,2024-09-30,573-75-9992,HOTEL,6666 Main Road,21:26,9:16,16,5116,15160
-chuckerga,3553788607,2024-09-08,771-68-8784,HOSTAL,24628 Mockingbird Junction,13:43,20:38,24,9001,12174
-sfawloeco,3803165490,2020-06-19,697-16-0674,P_NATURAL,24 Gerald Center,3:37,5:06,19,18594,35978
-aedgell90,4639922396,2022-03-13,785-87-3944,APARTAMENTO,08 Brown Terrace,23:52,14:05,6,19507,88007
-mstormouth5t,1033234052,2020-03-14,267-85-5254,VIVIENDA_U,158 Mosinee Way,8:14,14:06,19,17986,33754
-dwhelptongr,9662843574,2022-02-22,897-79-5885,APARTAMENTO,734 Fallview Terrace,14:27,10:26,3,56740,49103
-bheavyside2b,2856915302,2023-09-24,576-21-9409,HOTEL,423 Ramsey Crossing,16:12,0:12,22,7844,75511
-dbenbow9d,2690255855,2024-04-17,464-79-5904,P_NATURAL,15127 Chinook Way,2:53,13:32,8,50483,64791
-cgilkes6k,0909891303,2023-03-28,743-86-1731,HOSTAL,44 Warner Drive,14:40,2:42,26,30348,41134
-rcoombsi0,8368371473,2024-08-03,343-73-0684,APARTAMENTO,3680 Tony Trail,17:08,14:33,1,65076,32232
-kguidenbj,8113319085,2021-01-03,226-17-5263,APARTAMENTO,08744 Anniversary Circle,14:11,14:38,23,29089,71474
-hmclelland7j,1926066774,2022-06-01,549-22-2607,HOTEL,6298 Parkside Drive,12:45,16:19,20,95273,57430
-dwhelptongr,8644646087,2024-10-01,101-03-3870,VIVIENDA_U,334 Old Shore Trail,1:00,10:33,14,1109,47200
-mmenichino5u,7797471169,2024-07-19,570-94-4117,P_NATURAL,677 Westport Way,20:49,2:09,1,90412,98092
-jtorresih5,6476014498,2023-02-21,688-42-2871,HOTEL,084 Lotheville Center,10:42,16:48,27,64315,81
-adivinec,2173517732,2024-11-01,672-37-3758,VECINOS,104 Corry Junction,21:15,20:42,4,59194,52892
-ureemang5,3271952957,2021-10-14,613-63-2312,HOSTAL,3 American Ash Trail,3:33,11:10,23,70739,19778
-izmitrukgp,3821670916,2022-12-02,833-48-0317,HOSTAL,00 Hallows Junction,16:26,3:56,1,22392,66192
-arzehorik,6190508855,2022-05-01,861-91-0423,HOSTAL,9302 Briar Crest Trail,3:51,22:27,25,39218,1892
-gpiken5q,0332952398,2021-04-11,278-01-1700,VIVIENDA_U,8188 Scoville Alley,1:07,12:01,28,29798,83128
-acanon7y,9739421458,2024-12-30,212-55-5454,VIVIENDA_U,0 New Castle Way,15:29,19:39,18,26264,58595
-cswatheridge4t,5472326176,2021-07-08,171-81-1558,P_NATURAL,7706 Hooker Center,12:15,5:39,20,81910,83342
-tjekel3x,0011828609,2021-10-19,394-12-9904,P_NATURAL,2 Loftsgordon Park,3:01,7:33,9,75899,94608
-bwordsleyi6,7076850516,2024-09-05,821-81-0686,P_NATURAL,0024 Fuller Drive,23:12,19:44,6,71762,3646
-fredgateo1,0575554568,2021-09-25,669-73-8832,P_NATURAL,0 Arapahoe Point,4:10,16:45,1,80276,43270
-frojashh,6731621579,2023-12-24,771-87-0439,VIVIENDA_U,762 Sunnyside Park,10:08,14:01,5,88580,89009
-ksired0,5038836666,2021-02-19,413-95-5456,VIVIENDA_U,10 Sachs Circle,1:11,20:36,28,48571,49949
-gpaschokm,3690768977,2025-03-16,651-83-8358,HOSTAL,59 Canary Parkway,21:28,1:16,16,33273,78646
-cwicken49,7913023252,2022-12-26,681-84-5492,HOSTAL,6767 Green Ridge Hill,1:35,11:41,7,71372,29433
-giamittiik2,8284948516,2022-10-13,672-13-0699,APARTAMENTO,07 Elmside Crossing,7:08,4:06,6,80760,1283
-afoxcroftee,2908918013,2024-01-10,862-27-8376,P_NATURAL,37129 5th Drive,8:20,20:45,4,96452,719
-acarthybr,4922896600,2021-08-23,816-37-9604,VIVIENDA_U,052 Talmadge Way,7:17,23:46,9,39052,77023
-egilfether2l,6404167123,2019-10-27,558-26-2047,HOSTAL,95 Westend Alley,7:04,23:17,29,11926,26136
-jkirkhamew,5197608676,2022-12-03,582-52-2672,HOSTAL,74 Carpenter Court,18:59,16:18,2,4434,80752
